# median-combination of 92 normalized COS/G130M+G160M AGN spectra
# C. Danforth Fri Jan 25 12:25:39 2013
# wavelength   normalized flux
1626.4814     0.995810
1626.5670     0.989597
1626.6527     0.990657
1626.7383     0.973161
1626.8239     0.979390
1626.9095     0.995726
1626.9951     0.987846
1627.0807     0.996547
1627.1664     0.994246
1627.2520     0.991651
1627.3376      1.00235
1627.4232      1.00063
1627.5088      1.00209
1627.5945      1.00131
1627.6801     0.987812
1627.7657     0.980158
1627.8513     0.975606
1627.9369     0.973308
1628.0225     0.971995
1628.1082     0.982447
1628.1938     0.974734
1628.2794     0.977712
1628.3650     0.968342
1628.4506     0.992191
1628.5363     0.983747
1628.6219      1.00090
1628.7075     0.992712
1628.7931     0.998256
1628.8787     0.983477
1628.9644     0.981715
1629.0500     0.979045
1629.1356     0.982216
1629.2212     0.988988
1629.3068     0.983308
1629.3924     0.985733
1629.4781     0.984918
1629.5637     0.988787
1629.6493     0.989762
1629.7349     0.992253
1629.8205     0.997826
1629.9062     0.992033
1629.9918     0.977652
1630.0774     0.986560
1630.1630      1.00067
1630.2486     0.991925
1630.3342      1.00296
1630.4199     0.994426
1630.5055     0.995329
1630.5911     0.977237
1630.6767     0.983711
1630.7623     0.998397
1630.8480     0.995073
1630.9336     0.986012
1631.0192     0.977324
1631.1048     0.976997
1631.1904     0.974683
1631.2760     0.962492
1631.3617     0.964397
1631.4473     0.972029
1631.5329     0.976794
1631.6185     0.957045
1631.7041     0.976825
1631.7898     0.971328
1631.8754     0.982668
1631.9610     0.969256
1632.0466     0.995583
1632.1322     0.985778
1632.2179     0.983670
1632.3035     0.983586
1632.3891     0.987303
1632.4747      1.00125
1632.5603     0.999200
1632.6459     0.992748
1632.7316     0.995008
1632.8172     0.990488
1632.9028     0.996202
1632.9884     0.996250
1633.0740     0.989785
1633.1597     0.991055
1633.2453      1.00181
1633.3309     0.995285
1633.4165     0.999246
1633.5021     0.988266
1633.5877     0.983755
1633.6734     0.989025
1633.7590     0.971093
1633.8446     0.980286
1633.9302      1.00188
1634.0158     0.999524
1634.1015     0.972826
1634.1871     0.977244
1634.2727     0.983772
1634.3583     0.981178
1634.4439     0.982322
1634.5295     0.990824
1634.6152     0.996863
1634.7008     0.985786
1634.7864     0.981046
1634.8720     0.996264
1634.9576     0.977915
1635.0433     0.984841
1635.1289     0.993445
1635.2145     0.989610
1635.3001     0.994567
1635.3857     0.992553
1635.4714     0.975393
1635.5570     0.993722
1635.6426     0.978020
1635.7282     0.982593
1635.8138     0.982127
1635.8994     0.979515
1635.9851     0.985091
1636.0707     0.989917
1636.1563     0.967157
1636.2419     0.969342
1636.3275     0.971713
1636.4132     0.976036
1636.4988     0.963520
1636.5844     0.987875
1636.6700     0.967498
1636.7556     0.975787
1636.8412     0.958021
1636.9269     0.963884
1637.0125     0.959134
1637.0981     0.971179
1637.1837     0.960371
1637.2693     0.975228
1637.3550     0.968322
1637.4406      1.00054
1637.5262     0.984833
1637.6118      1.00279
1637.6974     0.999006
1637.7830     0.984009
1637.8687     0.993464
1637.9543     0.990830
1638.0399     0.985139
1638.1255     0.992459
1638.2111     0.982951
1638.2968     0.996298
1638.3824     0.992335
1638.4680     0.980687
1638.5536     0.972350
1638.6392     0.986717
1638.7249     0.981790
1638.8105     0.983287
1638.8961     0.997435
1638.9817     0.983001
1639.0673     0.992795
1639.1529     0.986192
1639.2386     0.985638
1639.3242     0.988394
1639.4098     0.999665
1639.4954     0.992289
1639.5810     0.985858
1639.6667     0.977883
1639.7523     0.977761
1639.8379     0.975517
1639.9235     0.960339
1640.0091     0.956230
1640.0947     0.958507
1640.1804     0.967581
1640.2660     0.979033
1640.3516     0.973363
1640.4372     0.977565
1640.5228     0.990468
1640.6085     0.979935
1640.6941     0.971941
1640.7797     0.976551
1640.8653     0.984733
1640.9509      1.00180
1641.0365     0.988565
1641.1222     0.981137
1641.2078     0.989825
1641.2934     0.965143
1641.3790     0.974651
1641.4646     0.978451
1641.5503     0.983350
1641.6359     0.975478
1641.7215     0.975476
1641.8071     0.998044
1641.8927     0.990564
1641.9784     0.992229
1642.0640     0.981394
1642.1496     0.978126
1642.2352     0.985953
1642.3208     0.986389
1642.4064     0.983264
1642.4921     0.981933
1642.5777     0.990648
1642.6633      1.00258
1642.7489     0.997211
1642.8345     0.974984
1642.9202     0.971812
1643.0058     0.991508
1643.0914     0.975123
1643.1770     0.987914
1643.2626     0.986627
1643.3482     0.979675
1643.4339     0.968898
1643.5195     0.990517
1643.6051     0.984188
1643.6907     0.995479
1643.7763     0.996226
1643.8620     0.983602
1643.9476     0.975439
1644.0332     0.987955
1644.1188     0.986120
1644.2044     0.983797
1644.2900     0.984603
1644.3757     0.979082
1644.4613     0.990736
1644.5469     0.991639
1644.6325     0.981854
1644.7181     0.981915
1644.8038     0.976258
1644.8894     0.991039
1644.9750     0.996365
1645.0606     0.995445
1645.1462     0.994853
1645.2319     0.969816
1645.3175     0.966907
1645.4031     0.978803
1645.4887     0.967338
1645.5743     0.975805
1645.6599     0.969445
1645.7456     0.968230
1645.8312     0.953611
1645.9168     0.961313
1646.0024     0.969681
1646.0880     0.983941
1646.1737     0.985942
1646.2593     0.983055
1646.3449     0.985413
1646.4305     0.970025
1646.5161     0.981718
1646.6017     0.982670
1646.6874     0.960570
1646.7730     0.969608
1646.8586     0.978586
1646.9442     0.979435
1647.0298     0.982919
1647.1155     0.987573
1647.2011     0.978222
1647.2867     0.974219
1647.3723     0.982067
1647.4579     0.984630
1647.5436     0.979052
1647.6292     0.974599
1647.7148     0.991662
1647.8004     0.987284
1647.8860     0.966175
1647.9716     0.973971
1648.0573     0.980629
1648.1429     0.982591
1648.2285     0.987367
1648.3141     0.999878
1648.3997     0.971417
1648.4854     0.974056
1648.5710     0.982376
1648.6566     0.985343
1648.7422     0.990110
1648.8278     0.976514
1648.9134     0.989921
1648.9991     0.976249
1649.0847     0.965593
1649.1703     0.992749
1649.2559     0.985417
1649.3415     0.995858
1649.4272     0.992695
1649.5128     0.987207
1649.5984     0.992020
1649.6840     0.991803
1649.7696     0.981319
1649.8552     0.981385
1649.9409     0.983446
1650.0265     0.980963
1650.1121     0.961496
1650.1977     0.985403
1650.2833     0.971513
1650.3690     0.977606
1650.4546     0.975700
1650.5402     0.986747
1650.6258     0.993146
1650.7114     0.997167
1650.7971     0.990339
1650.8827     0.979286
1650.9683     0.972369
1651.0539     0.986822
1651.1395     0.983378
1651.2251     0.962940
1651.3108     0.976712
1651.3964     0.983196
1651.4820     0.980757
1651.5676     0.975176
1651.6532     0.984447
1651.7389     0.988341
1651.8245     0.993191
1651.9101     0.988787
1651.9957     0.987292
1652.0813     0.973791
1652.1669     0.992108
1652.2526     0.979354
1652.3382     0.992647
1652.4238     0.998761
1652.5094     0.984544
1652.5950      1.00040
1652.6807     0.993969
1652.7663     0.986678
1652.8519     0.990889
1652.9375     0.994840
1653.0231     0.990618
1653.1087     0.982792
1653.1944     0.970091
1653.2800     0.987438
1653.3656     0.974279
1653.4512     0.974502
1653.5368     0.980990
1653.6225     0.985929
1653.7081     0.991744
1653.7937     0.991448
1653.8793     0.994108
1653.9649     0.994408
1654.0506     0.989036
1654.1362      1.00598
1654.2218     0.969699
1654.3074     0.993499
1654.3930     0.985435
1654.4786     0.981842
1654.5643     0.977484
1654.6499     0.987645
1654.7355     0.974856
1654.8211     0.987833
1654.9067     0.981119
1654.9924     0.994659
1655.0780     0.977662
1655.1636      1.00148
1655.2492      1.00482
1655.3348     0.983222
1655.4204     0.982291
1655.5061     0.977409
1655.5917     0.987905
1655.6773     0.988253
1655.7629     0.979934
1655.8485     0.995459
1655.9342     0.977493
1656.0198     0.982678
1656.1054     0.983103
1656.1910     0.972476
1656.2766     0.968905
1656.3622     0.976674
1656.4479     0.970028
1656.5335     0.954933
1656.6191     0.940410
1656.7047     0.903504
1656.7903     0.862027
1656.8760     0.849895
1656.9616     0.908980
1657.0472     0.946573
1657.1328     0.955038
1657.2184     0.974257
1657.3041     0.974368
1657.3897     0.975854
1657.4753     0.974292
1657.5609     0.989188
1657.6465     0.977397
1657.7321     0.975857
1657.8178     0.961975
1657.9034     0.965001
1657.9890     0.989303
1658.0746     0.986446
1658.1602     0.995114
1658.2459      1.00271
1658.3315     0.993377
1658.4171     0.991605
1658.5027     0.992353
1658.5883     0.995782
1658.6739     0.977277
1658.7596     0.979088
1658.8452     0.987630
1658.9308     0.982618
1659.0164     0.999181
1659.1020      1.00839
1659.1877     0.992573
1659.2733     0.983486
1659.3589     0.997256
1659.4445     0.990726
1659.5301     0.973476
1659.6157     0.986816
1659.7014     0.985615
1659.7870     0.985971
1659.8726     0.990736
1659.9582     0.977462
1660.0438     0.981262
1660.1295     0.984498
1660.2151     0.985062
1660.3007     0.996021
1660.3863      1.00103
1660.4719     0.987895
1660.5576     0.983375
1660.6432     0.986463
1660.7288     0.992215
1660.8144     0.987876
1660.9000     0.992450
1660.9856     0.982297
1661.0713     0.979544
1661.1569      1.00178
1661.2425     0.989077
1661.3281     0.986807
1661.4137     0.991357
1661.4994     0.999809
1661.5850     0.998744
1661.6706     0.991596
1661.7562     0.985068
1661.8418     0.979616
1661.9274     0.972456
1662.0131     0.979176
1662.0987     0.968535
1662.1843     0.979413
1662.2699     0.968813
1662.3555     0.986533
1662.4412     0.984131
1662.5268     0.980727
1662.6124     0.978164
1662.6980     0.961749
1662.7836     0.986775
1662.8693     0.978198
1662.9549     0.969045
1663.0405     0.973069
1663.1261     0.973524
1663.2117     0.949143
1663.2973     0.971259
1663.3830     0.977258
1663.4686     0.985748
1663.5542     0.984396
1663.6398     0.985741
1663.7254     0.989257
1663.8111     0.985869
1663.8967     0.989867
1663.9823     0.979378
1664.0679     0.986265
1664.1535     0.982742
1664.2391     0.993048
1664.3248     0.990016
1664.4104     0.974199
1664.4960     0.985053
1664.5816     0.990376
1664.6672     0.976785
1664.7529     0.983579
1664.8385     0.977094
1664.9241     0.984161
1665.0097     0.984558
1665.0953     0.996562
1665.1809     0.985703
1665.2666     0.994513
1665.3522     0.982191
1665.4378     0.987204
1665.5234     0.979447
1665.6090     0.989617
1665.6947     0.989998
1665.7803     0.986175
1665.8659     0.999765
1665.9515     0.999236
1666.0371     0.989241
1666.1228     0.986045
1666.2084     0.975913
1666.2940     0.976882
1666.3796     0.982842
1666.4652     0.995404
1666.5508     0.993597
1666.6365     0.986453
1666.7221     0.996509
1666.8077     0.994890
1666.8933      1.00761
1666.9789      1.00024
1667.0646     0.988179
1667.1502     0.974169
1667.2358     0.990069
1667.3214      1.00677
1667.4070     0.994893
1667.4926     0.998190
1667.5783     0.983941
1667.6639     0.994897
1667.7495     0.985914
1667.8351     0.992476
1667.9207     0.996868
1668.0064     0.982479
1668.0920     0.992085
1668.1776     0.987101
1668.2632     0.981491
1668.3488     0.997799
1668.4344     0.980765
1668.5201      1.00011
1668.6057     0.992484
1668.6913     0.995453
1668.7769     0.984107
1668.8625     0.996526
1668.9482     0.972704
1669.0338     0.972077
1669.1194     0.968652
1669.2050     0.985059
1669.2906     0.992312
1669.3763     0.973841
1669.4619     0.982713
1669.5475     0.977473
1669.6331     0.963866
1669.7187     0.950852
1669.8043     0.944182
1669.8900     0.934013
1669.9756     0.930899
1670.0612     0.918211
1670.1468     0.871235
1670.2324     0.801769
1670.3181     0.655016
1670.4037     0.432963
1670.4893     0.238804
1670.5749     0.158887
1670.6605     0.141196
1670.7461     0.148727
1670.8318     0.256668
1670.9174     0.495732
1671.0030     0.702311
1671.0886     0.803214
1671.1742     0.876262
1671.2599     0.929637
1671.3455     0.958840
1671.4311     0.970492
1671.5167     0.976624
1671.6023     0.971798
1671.6879     0.963005
1671.7736     0.957391
1671.8592     0.965674
1671.9448     0.974363
1672.0304     0.992525
1672.1160     0.978451
1672.2017     0.971000
1672.2873     0.970708
1672.3729     0.982567
1672.4585     0.988020
1672.5441     0.979772
1672.6298     0.983048
1672.7154     0.990680
1672.8010     0.987694
1672.8866     0.979728
1672.9722     0.987387
1673.0578     0.982649
1673.1435     0.985863
1673.2291     0.985924
1673.3147     0.992078
1673.4003     0.983779
1673.4859     0.970384
1673.5716     0.988194
1673.6572     0.980036
1673.7428     0.991464
1673.8284      1.00402
1673.9140     0.971875
1673.9996     0.973414
1674.0853     0.966869
1674.1709     0.969278
1674.2565     0.981277
1674.3421     0.976462
1674.4277     0.977128
1674.5134     0.983517
1674.5990     0.986371
1674.6846     0.978218
1674.7702     0.979979
1674.8558     0.989023
1674.9414     0.998693
1675.0271     0.976479
1675.1127     0.996183
1675.1983     0.970572
1675.2839     0.991016
1675.3695     0.990470
1675.4552     0.997664
1675.5408     0.994675
1675.6264     0.991813
1675.7120     0.982501
1675.7976     0.989081
1675.8833     0.994721
1675.9689     0.985425
1676.0545     0.989475
1676.1401     0.987933
1676.2257     0.964994
1676.3113     0.963300
1676.3970     0.978854
1676.4826     0.979308
1676.5682     0.980415
1676.6538     0.980091
1676.7394     0.979427
1676.8251     0.971380
1676.9107     0.974398
1676.9963     0.972544
1677.0819     0.992841
1677.1675     0.986797
1677.2531     0.971402
1677.3388     0.991122
1677.4244     0.970399
1677.5100     0.980283
1677.5956     0.992034
1677.6812     0.994095
1677.7669     0.996210
1677.8525     0.976075
1677.9381     0.994886
1678.0237     0.988745
1678.1093     0.988305
1678.1950     0.997009
1678.2806      1.00021
1678.3662     0.986970
1678.4518     0.983413
1678.5374     0.999843
1678.6230     0.993093
1678.7087     0.983019
1678.7943     0.989091
1678.8799     0.982356
1678.9655     0.988977
1679.0511     0.998100
1679.1368      1.01005
1679.2224      1.00102
1679.3080     0.996578
1679.3936     0.997547
1679.4792      1.00130
1679.5648     0.987293
1679.6505     0.991235
1679.7361     0.989958
1679.8217     0.991181
1679.9073     0.991770
1679.9929     0.969492
1680.0786     0.984585
1680.1642     0.980505
1680.2498     0.967702
1680.3354     0.986899
1680.4210     0.970446
1680.5066     0.989104
1680.5923     0.987389
1680.6779     0.975473
1680.7635     0.975827
1680.8491     0.984205
1680.9347     0.985504
1681.0204     0.994079
1681.1060     0.985094
1681.1916     0.986420
1681.2772     0.979771
1681.3628     0.979883
1681.4485     0.996705
1681.5341     0.995665
1681.6197     0.995759
1681.7053     0.980071
1681.7909     0.986949
1681.8765     0.986963
1681.9622     0.999625
1682.0478     0.976049
1682.1334      1.00075
1682.2190     0.994356
1682.3046     0.978544
1682.3903     0.985472
1682.4759     0.978655
1682.5615     0.982161
1682.6471     0.978482
1682.7327     0.975894
1682.8183     0.967732
1682.9040     0.977083
1682.9896     0.979185
1683.0752     0.984406
1683.1608     0.981528
1683.2464     0.996925
1683.3321     0.970864
1683.4177     0.986571
1683.5033     0.979251
1683.5889     0.979346
1683.6745     0.984591
1683.7601     0.979644
1683.8458     0.979875
1683.9314     0.983441
1684.0170     0.984366
1684.1026     0.979205
1684.1882      1.00236
1684.2739     0.991750
1684.3595     0.994498
1684.4451     0.987643
1684.5307     0.983695
1684.6163     0.989902
1684.7020     0.976759
1684.7876     0.976451
1684.8732     0.977938
1684.9588     0.955643
1685.0444     0.972826
1685.1300     0.978994
1685.2157     0.969401
1685.3013     0.987764
1685.3869     0.997018
1685.4725     0.963481
1685.5581     0.974072
1685.6438     0.980848
1685.7294     0.979130
1685.8150     0.974838
1685.9006     0.988822
1685.9862     0.989282
1686.0718      1.00167
1686.1575     0.995691
1686.2431     0.997947
1686.3287     0.980866
1686.4143     0.978538
1686.4999     0.963765
1686.5856     0.984339
1686.6712     0.986107
1686.7568     0.985841
1686.8424     0.991893
1686.9280     0.990968
1687.0136     0.987278
1687.0993     0.992296
1687.1849     0.989799
1687.2705     0.987583
1687.3561     0.993202
1687.4417     0.995869
1687.5274     0.985357
1687.6130     0.998909
1687.6986      1.00663
1687.7842     0.995502
1687.8698     0.995178
1687.9555      1.00585
1688.0411     0.994502
1688.1267     0.982508
1688.2123     0.986973
1688.2979     0.967513
1688.3835     0.989006
1688.4692     0.979345
1688.5548     0.992115
1688.6404     0.982635
1688.7260     0.982072
1688.8116     0.995862
1688.8973     0.995046
1688.9829      1.00025
1689.0685     0.988971
1689.1541     0.999918
1689.2397     0.982872
1689.3253     0.990298
1689.4110     0.980391
1689.4966     0.974486
1689.5822     0.988973
1689.6678     0.993900
1689.7534     0.983664
1689.8391     0.997018
1689.9247     0.997345
1690.0103      1.00051
1690.0959     0.997249
1690.1815     0.986836
1690.2672     0.984283
1690.3528     0.973543
1690.4384     0.990853
1690.5240     0.991803
1690.6096      1.00063
1690.6952     0.986139
1690.7809     0.999888
1690.8665     0.983044
1690.9521     0.986710
1691.0377     0.981665
1691.1233     0.983474
1691.2090     0.986570
1691.2946     0.991913
1691.3802     0.984810
1691.4658     0.986910
1691.5514     0.978447
1691.6370     0.963451
1691.7227     0.984996
1691.8083     0.984836
1691.8939     0.964715
1691.9795     0.973744
1692.0651     0.983888
1692.1508     0.979840
1692.2364     0.976803
1692.3220     0.966316
1692.4076     0.976646
1692.4932     0.972950
1692.5788     0.986748
1692.6645     0.980707
1692.7501     0.961967
1692.8357     0.975821
1692.9213     0.994335
1693.0069     0.978988
1693.0926     0.986408
1693.1782     0.987855
1693.2638     0.994072
1693.3494     0.987414
1693.4350     0.984401
1693.5207     0.993347
1693.6063     0.990356
1693.6919     0.986491
1693.7775     0.981034
1693.8631     0.988020
1693.9487     0.989457
1694.0344     0.976006
1694.1200     0.973020
1694.2056     0.985046
1694.2912     0.983948
1694.3768     0.990692
1694.4625     0.973353
1694.5481     0.981474
1694.6337     0.984497
1694.7193     0.974746
1694.8049     0.978259
1694.8905     0.979166
1694.9762     0.970783
1695.0618     0.968413
1695.1474     0.985587
1695.2330     0.982666
1695.3186     0.979699
1695.4043     0.980990
1695.4899     0.987257
1695.5755     0.997075
1695.6611     0.974413
1695.7467     0.984072
1695.8323     0.975397
1695.9180     0.983995
1696.0036     0.973997
1696.0892     0.985461
1696.1748     0.966916
1696.2604     0.981901
1696.3461     0.978490
1696.4317     0.972772
1696.5173     0.975803
1696.6029     0.992051
1696.6885     0.999631
1696.7742     0.993197
1696.8598     0.990645
1696.9454     0.984422
1697.0310     0.982506
1697.1166      1.00417
1697.2022     0.986903
1697.2879     0.989744
1697.3735     0.968216
1697.4591     0.979051
1697.5447     0.977013
1697.6303     0.983048
1697.7160     0.994061
1697.8016     0.992724
1697.8872     0.986731
1697.9728     0.977812
1698.0584     0.972410
1698.1440     0.988399
1698.2297     0.962906
1698.3153     0.971097
1698.4009      1.00534
1698.4865     0.985584
1698.5721     0.989091
1698.6578     0.976667
1698.7434     0.993080
1698.8290     0.996732
1698.9146     0.991850
1699.0002     0.984289
1699.0858     0.975464
1699.1715     0.996800
1699.2571      1.00472
1699.3427     0.984932
1699.4283     0.978472
1699.5139     0.986578
1699.5996     0.978461
1699.6852     0.997733
1699.7708     0.997963
1699.8564     0.990563
1699.9420     0.993702
1700.0277     0.986995
1700.1133     0.981771
1700.1989     0.989844
1700.2845     0.987064
1700.3701     0.976114
1700.4557     0.994408
1700.5414     0.987022
1700.6270     0.988167
1700.7126     0.965606
1700.7982     0.988086
1700.8838     0.989968
1700.9695     0.985720
1701.0551     0.979389
1701.1407     0.970004
1701.2263     0.989550
1701.3119     0.988327
1701.3975     0.986351
1701.4832      1.00152
1701.5688     0.992680
1701.6544     0.983372
1701.7400     0.997245
1701.8256     0.991129
1701.9113     0.998366
1701.9969     0.996642
1702.0825     0.982772
1702.1681     0.985826
1702.2537     0.979315
1702.3393     0.978054
1702.4250     0.970039
1702.5106     0.982052
1702.5962     0.980564
1702.6818     0.977192
1702.7674     0.978449
1702.8531     0.963252
1702.9387     0.983208
1703.0243     0.971281
1703.1099     0.971252
1703.1955     0.947027
1703.2812     0.933702
1703.3668     0.961177
1703.4524     0.952211
1703.5380     0.957511
1703.6236     0.967809
1703.7092     0.973077
1703.7949     0.974578
1703.8805     0.977836
1703.9661     0.972525
1704.0517     0.963713
1704.1373     0.978550
1704.2230     0.983185
1704.3086     0.987630
1704.3942     0.987643
1704.4798     0.977952
1704.5654     0.989194
1704.6510     0.987925
1704.7367     0.970815
1704.8223     0.991331
1704.9079     0.992302
1704.9935     0.989227
1705.0791      1.01272
1705.1648     0.989293
1705.2504     0.993981
1705.3360      1.00307
1705.4216     0.989592
1705.5072     0.996564
1705.5929     0.994470
1705.6785     0.984758
1705.7641     0.990447
1705.8497     0.969102
1705.9353     0.973045
1706.0209     0.979445
1706.1066     0.977561
1706.1922     0.981330
1706.2778     0.963303
1706.3634     0.973869
1706.4490     0.976562
1706.5347     0.979669
1706.6203     0.983088
1706.7059     0.973109
1706.7915     0.999764
1706.8771     0.987549
1706.9627      1.00361
1707.0484     0.988301
1707.1340     0.981824
1707.2196     0.987926
1707.3052     0.987544
1707.3908     0.978697
1707.4765     0.999173
1707.5621     0.982832
1707.6477     0.974087
1707.7333     0.986605
1707.8189     0.986243
1707.9045     0.993286
1707.9902     0.982825
1708.0758     0.976609
1708.1614     0.971175
1708.2470     0.974975
1708.3326     0.996279
1708.4183     0.997334
1708.5039     0.991030
1708.5895     0.973134
1708.6751     0.979611
1708.7607     0.964946
1708.8464     0.967643
1708.9320     0.967491
1709.0176     0.970686
1709.1032     0.966406
1709.1888     0.927637
1709.2744     0.938139
1709.3601     0.925038
1709.4457     0.898621
1709.5313     0.915761
1709.6169     0.927262
1709.7025     0.954391
1709.7882     0.990335
1709.8738     0.982577
1709.9594     0.976723
1710.0450     0.990141
1710.1306     0.992239
1710.2162     0.986727
1710.3019     0.983383
1710.3875     0.992153
1710.4731     0.980389
1710.5587     0.986633
1710.6443     0.992320
1710.7300     0.999857
1710.8156     0.981042
1710.9012     0.984808
1710.9868     0.981362
1711.0724     0.965757
1711.1580     0.970354
1711.2437     0.980584
1711.3293     0.985167
1711.4149     0.981252
1711.5005     0.977689
1711.5861     0.970194
1711.6718     0.966317
1711.7574     0.965476
1711.8430     0.979615
1711.9286     0.994070
1712.0142     0.980849
1712.0999     0.969872
1712.1855     0.980742
1712.2711     0.975414
1712.3567     0.978508
1712.4423     0.981818
1712.5279     0.977045
1712.6136     0.980579
1712.6992     0.972052
1712.7848     0.977837
1712.8704     0.983229
1712.9560      1.00139
1713.0417     0.999380
1713.1273     0.991896
1713.2129      1.00075
1713.2985      1.01052
1713.3841     0.988985
1713.4697     0.983116
1713.5554     0.978214
1713.6410     0.971200
1713.7266      1.00314
1713.8122     0.984481
1713.8978     0.987799
1713.9835     0.987790
1714.0691     0.963452
1714.1547     0.974154
1714.2403     0.976973
1714.3259     0.966478
1714.4115     0.969914
1714.4972     0.977496
1714.5828     0.987123
1714.6684     0.968864
1714.7540     0.971929
1714.8396     0.983009
1714.9253     0.983168
1715.0109     0.986319
1715.0965     0.979844
1715.1821     0.983042
1715.2677     0.996378
1715.3534     0.971422
1715.4390     0.967771
1715.5246     0.966852
1715.6102     0.971299
1715.6958     0.965032
1715.7814     0.986254
1715.8671     0.994618
1715.9527     0.978824
1716.0383      1.00772
1716.1239     0.984615
1716.2095     0.984157
1716.2952     0.997399
1716.3808     0.987638
1716.4664     0.982763
1716.5520     0.985759
1716.6376     0.983285
1716.7232     0.997852
1716.8089     0.989029
1716.8945     0.989850
1716.9801     0.989145
1717.0657      1.00005
1717.1513      1.00958
1717.2370     0.981845
1717.3226      1.00133
1717.4082     0.977764
1717.4938     0.970587
1717.5794     0.969321
1717.6650     0.965431
1717.7507     0.986716
1717.8363     0.973011
1717.9219     0.981540
1718.0075     0.979672
1718.0931     0.974746
1718.1788     0.972704
1718.2644     0.985859
1718.3500      1.00316
1718.4356     0.985977
1718.5212      1.01044
1718.6069     0.990333
1718.6925     0.990779
1718.7781     0.988442
1718.8637     0.983212
1718.9493     0.971205
1719.0349     0.977029
1719.1206     0.989688
1719.2062     0.962278
1719.2918     0.985936
1719.3774     0.982473
1719.4630     0.981103
1719.5487     0.967626
1719.6343     0.979843
1719.7199     0.985231
1719.8055     0.963185
1719.8911     0.968714
1719.9767     0.988472
1720.0624     0.986457
1720.1480     0.992477
1720.2336      1.00214
1720.3192      1.00475
1720.4048      1.00656
1720.4905     0.980243
1720.5761     0.995205
1720.6617     0.994241
1720.7473     0.983174
1720.8329     0.987688
1720.9186     0.993234
1721.0042     0.984351
1721.0898     0.984429
1721.1754     0.968880
1721.2610     0.989991
1721.3466     0.994638
1721.4323     0.990237
1721.5179     0.982093
1721.6035     0.971104
1721.6891     0.970631
1721.7747     0.972449
1721.8604     0.977694
1721.9460      1.00598
1722.0316      1.00636
1722.1172     0.977557
1722.2028     0.997212
1722.2884     0.986384
1722.3741     0.982958
1722.4597     0.996852
1722.5453      1.00232
1722.6309      1.01034
1722.7165     0.980588
1722.8022     0.977312
1722.8878     0.973506
1722.9734     0.981540
1723.0590     0.994074
1723.1446     0.996634
1723.2302     0.987090
1723.3159      1.00074
1723.4015     0.999896
1723.4871     0.990581
1723.5727      1.00516
1723.6583     0.998285
1723.7440     0.981099
1723.8296     0.976414
1723.9152     0.983931
1724.0008     0.979832
1724.0864     0.976285
1724.1721     0.984583
1724.2577     0.981730
1724.3433     0.973174
1724.4289     0.986170
1724.5145     0.962167
1724.6001     0.953531
1724.6858     0.963241
1724.7714     0.983180
1724.8570     0.998644
1724.9426     0.986747
1725.0282     0.995495
1725.1139     0.978935
1725.1995     0.991898
1725.2851     0.975288
1725.3707     0.997237
1725.4563     0.990470
1725.5419     0.970083
1725.6276     0.960488
1725.7132     0.976329
1725.7988     0.975398
1725.8844     0.989469
1725.9700     0.981601
1726.0557     0.968594
1726.1413     0.969156
1726.2269     0.981601
1726.3125     0.976082
1726.3981     0.978829
1726.4837     0.998706
1726.5694     0.971328
1726.6550     0.987068
1726.7406     0.974509
1726.8262     0.993535
1726.9118     0.991764
1726.9975     0.996138
1727.0831     0.977562
1727.1687     0.974896
1727.2543     0.981219
1727.3399     0.968240
1727.4256     0.957118
1727.5112     0.976281
1727.5968     0.979607
1727.6824     0.978039
1727.7680     0.967034
1727.8536     0.977021
1727.9393     0.966303
1728.0249     0.986541
1728.1105     0.989341
1728.1961     0.997467
1728.2817     0.980089
1728.3674     0.983663
1728.4530     0.995989
1728.5386     0.998651
1728.6242     0.983845
1728.7098     0.996509
1728.7954     0.981974
1728.8811     0.990369
1728.9667     0.990063
1729.0523     0.983925
1729.1379     0.989890
1729.2235      1.00194
1729.3092     0.987280
1729.3948     0.994044
1729.4804     0.981744
1729.5660     0.984576
1729.6516     0.964786
1729.7372     0.983579
1729.8229     0.979321
1729.9085     0.977548
1729.9941     0.977698
1730.0797     0.975828
1730.1653     0.995047
1730.2510     0.987782
1730.3366     0.985444
1730.4222     0.988774
1730.5078     0.995674
1730.5934     0.988223
1730.6791     0.973369
1730.7647     0.987399
1730.8503     0.974907
1730.9359     0.976489
1731.0215     0.976784
1731.1071     0.980942
1731.1928     0.989639
1731.2784     0.990197
1731.3640     0.960415
1731.4496     0.982801
1731.5352     0.968297
1731.6209     0.989550
1731.7065     0.976534
1731.7921     0.985866
1731.8777     0.992620
1731.9633     0.982193
1732.0489     0.968295
1732.1346     0.973446
1732.2202     0.987545
1732.3058     0.986524
1732.3914     0.977040
1732.4770     0.978612
1732.5627     0.968829
1732.6483     0.975033
1732.7339     0.987441
1732.8195     0.976170
1732.9051     0.969874
1732.9907     0.990664
1733.0764     0.983304
1733.1620     0.973074
1733.2476     0.980402
1733.3332     0.985698
1733.4188     0.985119
1733.5045     0.998311
1733.5901     0.997133
1733.6757      1.00325
1733.7613     0.977700
1733.8469     0.991760
1733.9326     0.980453
1734.0182     0.979638
1734.1038     0.994633
1734.1894     0.974038
1734.2750     0.988252
1734.3606     0.970212
1734.4463     0.995462
1734.5319     0.967535
1734.6175     0.979586
1734.7031     0.988359
1734.7887     0.976186
